payment_id,customer_id,rental_id,amount,payment_date
30096,99,4800,4.99,2017-04-08
30097,99,4954,2.99,2017-04-08
30098,99,5035,2.99,2017-04-09
30099,99,5748,2.99,2017-04-10
30100,99,6289,2.99,2017-04-11
30101,99,6370,3.99,2017-04-11
30102,99,6662,4.99,2017-04-12
30103,99,7039,4.99,2017-04-27
30104,99,8072,0.99,2017-04-28
30105,99,8242,7.99,2017-04-28
30106,99,8514,0.99,2017-04-29
30107,100,3602,5.99,2017-04-06
30108,100,3800,8.99,2017-04-06
30109,100,4209,2.99,2017-04-07
30110,100,4970,8.99,2017-04-08
30111,100,4980,6.99,2017-04-08
30112,100,5238,4.99,2017-04-09
30113,100,5355,6.99,2017-04-09
30114,100,6655,4.99,2017-04-12
30115,100,7819,4.99,2017-04-28
30116,100,7921,1.99,2017-04-28
30117,100,8203,0.99,2017-04-28
30118,100,9048,5.99,2017-04-30
30119,100,9271,4.99,2017-04-30
30120,101,4975,2.99,2017-04-08
30121,101,5100,2.99,2017-04-09
30122,101,5132,5.99,2017-04-09
30123,101,5198,2.99,2017-04-09
30124,101,5757,2.99,2017-04-10
30125,101,6433,5.99,2017-04-11
30126,101,7112,5.99,2017-04-27
30127,101,7866,8.99,2017-04-28
30128,101,8301,0.99,2017-04-29
30129,101,8825,1.99,2017-04-29
30130,101,8833,4.99,2017-04-29
30131,101,9965,6.99,2017-04-30
30132,101,10218,0.99,2017-04-30
30133,102,3520,1.99,2017-04-05
30134,102,3630,1.99,2017-04-06
30135,102,3665,4.99,2017-04-06
30136,102,4089,6.99,2017-04-07
30137,102,4777,3.99,2017-04-08
30138,102,4997,6.99,2017-04-08
30139,102,5009,5.99,2017-04-09
30140,102,5109,4.99,2017-04-09
30141,102,5509,5.99,2017-04-09
30142,102,5716,2.99,2017-04-10
30143,102,6434,5.99,2017-04-11
30144,102,7119,0.99,2017-04-27
30145,102,7247,0.99,2017-04-27
30146,102,7439,6.99,2017-04-27
30147,102,8186,0.99,2017-04-28
30148,102,8664,5.99,2017-04-29
30149,102,9151,3.99,2017-04-30
30150,102,9192,2.99,2017-04-30
30151,102,9295,0.99,2017-04-30
30152,102,9617,2.99,2017-04-30
30153,102,9780,4.99,2017-04-30
30154,103,3750,6.99,2017-04-06
30155,103,3850,4.99,2017-04-06
30156,103,4040,6.99,2017-04-07
30157,103,4213,2.99,2017-04-07
30158,103,4357,1.99,2017-04-07
30159,103,4872,4.99,2017-04-08
30160,103,5163,4.99,2017-04-09
30161,103,6525,5.99,2017-04-12
30162,103,6697,6.99,2017-04-12
30163,103,6949,2.99,2017-04-26
30164,103,7310,0.99,2017-04-27
30165,103,7472,6.99,2017-04-27
30166,103,8302,0.99,2017-04-29
30167,103,8520,4.99,2017-04-29
30168,103,9390,4.99,2017-04-30
30169,104,4012,4.99,2017-04-06
30170,104,4438,6.99,2017-04-07
30171,104,4520,4.99,2017-04-08
30172,104,4529,7.99,2017-04-08
30173,104,4917,2.99,2017-04-08
30174,104,5376,1.99,2017-04-09
30175,104,7107,2.99,2017-04-27
30176,104,8413,1.99,2017-04-29
30177,104,9090,3.99,2017-04-30
30178,104,9996,5.99,2017-04-30
30179,105,5261,4.99,2017-04-09
30180,105,5429,4.99,2017-04-09
30181,105,5542,2.99,2017-04-10
30182,105,5677,4.99,2017-04-10
30183,105,6546,4.99,2017-04-12
30184,105,7442,2.99,2017-04-27
30185,105,8980,2.99,2017-04-30
30186,105,9124,3.99,2017-04-30
30187,105,9198,5.99,2017-04-30
30188,105,9210,9.99,2017-04-30
30189,106,4229,4.99,2017-04-07
30190,106,4277,2.99,2017-04-07
30191,106,4665,3.99,2017-04-08
30192,106,5453,3.99,2017-04-09
30193,106,6992,0.99,2017-04-26
30194,106,7224,3.99,2017-04-27
30195,106,7483,4.99,2017-04-27
30196,106,8115,4.99,2017-04-28
30197,106,9072,2.99,2017-04-30
30198,106,9747,7.99,2017-04-30
30199,106,10213,8.99,2017-04-30
30200,107,3824,6.99,2017-04-06
30201,107,5311,4.99,2017-04-09
30202,107,5575,2.99,2017-04-10
30203,107,5798,3.99,2017-04-10
30204,107,6131,2.99,2017-04-11
30205,107,6133,0.99,2017-04-11
30206,107,6811,5.99,2017-04-12
30207,107,6934,6.99,2017-04-26
30208,107,7447,4.99,2017-04-27
30209,107,7600,7.99,2017-04-27
30210,107,8162,4.99,2017-04-28
30211,107,8704,1.99,2017-04-29
30212,107,9155,2.99,2017-04-30
30213,107,9351,2.99,2017-04-30
30214,108,3875,0.99,2017-04-06
30215,108,4082,2.99,2017-04-07
30216,108,4303,1.99,2017-04-07
30217,108,4650,4.99,2017-04-08
30218,108,4754,0.99,2017-04-08
30219,108,5274,6.99,2017-04-09
30220,108,5661,5.99,2017-04-10
30221,108,5806,4.99,2017-04-10
30222,108,6841,0.99,2017-04-12
30223,108,8329,5.99,2017-04-29
30224,108,8587,4.99,2017-04-29
30225,108,8846,4.99,2017-04-29
30226,108,9755,4.99,2017-04-30
30227,109,4921,4.99,2017-04-08
30228,109,5027,2.99,2017-04-09
30229,109,5296,2.99,2017-04-09
30230,109,6920,6.99,2017-04-12
30231,109,7145,0.99,2017-04-27
30232,109,8006,3.99,2017-04-28
30233,109,9230,0.99,2017-04-30
30234,109,9871,2.99,2017-04-30
30235,110,3587,4.99,2017-04-06
30236,110,4317,2.99,2017-04-07
30237,110,4827,4.99,2017-04-08
30238,110,6160,4.99,2017-04-11
30239,110,7474,0.99,2017-04-27
30240,110,7542,0.99,2017-04-27
30241,110,7570,2.99,2017-04-27
30242,111,3485,1.99,2017-04-05
30243,111,3551,3.99,2017-04-06
30244,111,3963,9.99,2017-04-06
30245,111,4249,4.99,2017-04-07
30246,111,4286,0.99,2017-04-07
30247,111,6896,2.99,2017-04-12
30248,111,8525,0.99,2017-04-29
30249,111,9933,0.99,2017-04-30
30250,111,10039,2.99,2017-04-30
30251,112,5351,4.99,2017-04-09
30252,112,5385,2.99,2017-04-09
30253,112,6550,2.99,2017-04-12
30254,112,7691,4.99,2017-04-28
30255,112,7761,4.99,2017-04-28
30256,112,9217,4.99,2017-04-30
30257,112,9321,6.99,2017-04-30
30258,112,9609,4.99,2017-04-30
30259,112,9830,5.99,2017-04-30
30260,112,9911,3.99,2017-04-30
30261,112,10038,2.99,2017-04-30
30262,113,3657,5.99,2017-04-06
30263,113,4333,2.99,2017-04-07
30264,113,5189,2.99,2017-04-09
30265,113,5324,2.99,2017-04-09
30266,113,5655,4.99,2017-04-10
30267,113,5774,5.99,2017-04-10
30268,113,6025,0.99,2017-04-11
30269,113,6836,0.99,2017-04-12
30270,113,7468,5.99,2017-04-27
30271,113,7587,2.99,2017-04-27
30272,113,9221,6.99,2017-04-30
30273,113,10181,4.99,2017-04-30
30274,114,3484,4.99,2017-04-05
30275,114,3924,2.99,2017-04-06
30276,114,4025,0.99,2017-04-07
30277,114,5418,0.99,2017-04-09
30278,114,5624,4.99,2017-04-10
30279,114,5625,2.99,2017-04-10
30280,114,6188,2.99,2017-04-11
30281,114,6754,4.99,2017-04-12
30282,114,7316,2.99,2017-04-27
30283,114,7462,2.99,2017-04-27
30284,114,7565,2.99,2017-04-27
30285,114,7938,5.99,2017-04-28
30286,114,8496,4.99,2017-04-29
30287,114,8590,10.99,2017-04-29
30288,114,9717,4.99,2017-04-30
30289,115,3544,0.99,2017-04-06
30290,115,3624,0.99,2017-04-06
30291,115,4780,1.99,2017-04-08
30292,115,5245,4.99,2017-04-09
30293,115,6080,2.99,2017-04-11
30294,115,6113,2.99,2017-04-11
30295,115,6373,0.99,2017-04-11
30296,115,6574,5.99,2017-04-12
30297,115,6798,6.99,2017-04-12
30298,115,7355,1.99,2017-04-27
30299,115,7465,4.99,2017-04-27
30300,115,7983,4.99,2017-04-28
30301,115,8594,4.99,2017-04-29
30302,115,9578,0.99,2017-04-30
30303,115,10022,3.99,2017-04-30
30304,116,3908,6.99,2017-04-06
30305,116,3940,2.99,2017-04-06
30306,116,4027,0.99,2017-04-07
30307,116,4737,4.99,2017-04-08
30308,116,5169,2.99,2017-04-09
30309,116,6557,4.99,2017-04-12
30310,116,7238,0.99,2017-04-27
30311,116,7763,5.99,2017-04-28
30312,116,9245,6.99,2017-04-30
30313,116,9562,3.99,2017-04-30
30314,117,5506,5.99,2017-04-09
30315,117,5673,0.99,2017-04-10
30316,117,6093,9.99,2017-04-11
30317,117,6449,6.99,2017-04-11
30318,117,8687,2.99,2017-04-29
30319,118,4966,0.99,2017-04-08
30320,118,5829,1.99,2017-04-10
30321,118,6377,0.99,2017-04-11
30322,118,6507,1.99,2017-04-12
30323,118,7196,2.99,2017-04-27
30324,118,7850,4.99,2017-04-28
30325,118,7956,4.99,2017-04-28
30326,118,8314,3.99,2017-04-29
30327,118,8760,7.99,2017-04-29
30328,118,8881,4.99,2017-04-29
30329,118,10045,1.99,2017-04-30
30330,119,4840,8.99,2017-04-08
30331,119,5176,5.99,2017-04-09
30332,119,5268,0.99,2017-04-09
30333,119,6079,7.99,2017-04-11
30334,119,6330,0.99,2017-04-11
30335,119,8140,4.99,2017-04-28
30336,119,8183,5.99,2017-04-28
30337,119,8304,4.99,2017-04-29
30338,119,9028,2.99,2017-04-30
30339,119,10101,0.99,2017-04-30
30340,120,4001,5.99,2017-04-06
30341,120,4272,3.99,2017-04-07
30342,120,4342,0.99,2017-04-07
30343,120,4666,9.99,2017-04-08
30344,120,4942,1.99,2017-04-08
30345,120,5288,1.99,2017-04-09
30346,120,6503,0.99,2017-04-12
30347,120,6989,4.99,2017-04-26
30348,120,8046,0.99,2017-04-28
30349,120,8756,1.99,2017-04-29
30350,120,8998,6.99,2017-04-30
30351,120,9907,6.99,2017-04-30
30352,120,10161,0.99,2017-04-30
30353,121,5670,0.99,2017-04-10
30354,121,6780,4.99,2017-04-12
30355,121,7114,0.99,2017-04-27
30356,121,7185,0.99,2017-04-27
30357,121,7298,2.99,2017-04-27
30358,121,8370,6.99,2017-04-29
30359,121,8788,1.99,2017-04-29
30360,121,8875,2.99,2017-04-29
30361,121,8969,8.99,2017-04-30
30362,122,3778,2.99,2017-04-06
30363,122,3986,4.99,2017-04-06
30364,122,4239,7.99,2017-04-07
30365,122,4568,4.99,2017-04-08
30366,122,5235,6.99,2017-04-09
30367,122,6231,0.99,2017-04-11
30368,122,6427,0.99,2017-04-11
30369,122,6436,0.99,2017-04-11
30370,122,6974,7.99,2017-04-26
30371,122,7267,2.99,2017-04-27
30372,122,7950,4.99,2017-04-28
30373,122,8077,2.99,2017-04-28
30374,122,8177,0.99,2017-04-28
30375,122,8772,5.99,2017-04-29
30376,122,9910,4.99,2017-04-30
30377,123,4442,3.99,2017-04-07
30378,123,4860,8.99,2017-04-08
30379,123,7535,4.99,2017-04-27
30380,123,7727,2.99,2017-04-28
30381,123,7768,0.99,2017-04-28
30382,123,7852,2.99,2017-04-28
30383,123,7969,5.99,2017-04-28
30384,123,8699,4.99,2017-04-29
30385,123,9529,4.99,2017-04-30
30386,123,10066,4.99,2017-04-30
30387,124,4341,7.99,2017-04-07
30388,124,4709,2.99,2017-04-08
30389,124,5566,2.99,2017-04-10
30390,124,6411,2.99,2017-04-11
30391,124,7519,6.99,2017-04-27
30392,124,7700,8.99,2017-04-28
30393,124,8524,0.99,2017-04-29
30394,124,9986,3.99,2017-04-30
30395,125,3617,4.99,2017-04-06
30396,125,5200,2.99,2017-04-09
30397,125,5523,7.99,2017-04-10
30398,125,6055,0.99,2017-04-11
30399,125,6268,6.99,2017-04-11
30400,125,7323,4.99,2017-04-27
30401,125,7879,0.99,2017-04-28
30402,125,7922,0.99,2017-04-28
30403,125,8375,2.99,2017-04-29
30404,125,8433,2.99,2017-04-29
30405,125,8832,4.99,2017-04-29
30406,125,9129,9.99,2017-04-30
30407,125,9496,4.99,2017-04-30
30408,125,9504,0.99,2017-04-30
30409,125,9722,4.99,2017-04-30
30410,125,9734,2.99,2017-04-30
30411,126,3502,5.99,2017-04-05
30412,126,3725,4.99,2017-04-06
30413,126,3804,7.99,2017-04-06
30414,126,4691,0.99,2017-04-08
30415,126,4730,2.99,2017-04-08
30416,126,5137,0.99,2017-04-09
30417,126,5865,0.99,2017-04-10
30418,126,6747,0.99,2017-04-12
30419,126,6755,6.99,2017-04-12
30420,126,7962,0.99,2017-04-28
30421,126,8091,2.99,2017-04-28
30422,126,9492,6.99,2017-04-30
30423,126,10032,4.99,2017-04-30
30424,127,4652,5.99,2017-04-08
30425,127,4811,5.99,2017-04-08
30426,127,5499,2.99,2017-04-09
30427,127,5983,2.99,2017-04-10
30428,127,7912,4.99,2017-04-28
30429,127,8209,6.99,2017-04-28
30430,127,9859,6.99,2017-04-30
30431,127,10197,2.99,2017-04-30
30432,128,3751,0.99,2017-04-06
30433,128,3995,5.99,2017-04-06
30434,128,5270,2.99,2017-04-09
30435,128,5647,4.99,2017-04-10
30436,128,5997,4.99,2017-04-10
30437,128,6186,2.99,2017-04-11
30438,128,6481,6.99,2017-04-12
30439,128,6687,2.99,2017-04-12
30440,128,7582,4.99,2017-04-27
30441,128,8415,2.99,2017-04-29
30442,128,9215,5.99,2017-04-30
30443,128,9234,2.99,2017-04-30
30444,128,9433,5.99,2017-04-30
30445,128,9858,2.99,2017-04-30
30446,128,9952,3.99,2017-04-30
30447,128,10011,2.99,2017-04-30
30448,129,3689,0.99,2017-04-06
30449,129,3900,4.99,2017-04-06
30450,129,3936,0.99,2017-04-06
30451,129,4256,2.99,2017-04-07
30452,129,4602,0.99,2017-04-08
30453,129,4896,2.99,2017-04-08
30454,129,4996,0.99,2017-04-08
30455,129,5127,0.99,2017-04-09
30456,129,5350,4.99,2017-04-09
30457,129,8339,4.99,2017-04-29
30458,129,8345,2.99,2017-04-29
30459,129,9823,4.99,2017-04-30
30460,129,9983,7.99,2017-04-30
30461,129,10024,7.99,2017-04-30
30462,129,10167,5.99,2017-04-30
30463,130,4339,4.99,2017-04-07
30464,130,4485,4.99,2017-04-07
30465,130,6353,3.99,2017-04-11
30466,130,7181,4.99,2017-04-27
30467,130,7728,0.99,2017-04-28
30468,130,9452,0.99,2017-04-30
30469,130,9637,4.99,2017-04-30
30470,130,9724,5.99,2017-04-30
30471,131,3515,2.99,2017-04-05
30472,131,5233,4.99,2017-04-09
30473,131,5395,4.99,2017-04-09
30474,131,5610,2.99,2017-04-10
30475,131,5726,2.99,2017-04-10
30476,131,5874,3.99,2017-04-10
30477,131,7557,2.99,2017-04-27
30478,131,8071,0.99,2017-04-28
30479,131,8267,6.99,2017-04-28
30480,131,8570,8.99,2017-04-29
30481,131,9323,3.99,2017-04-30
30482,131,10179,2.99,2017-04-30
30483,132,3706,0.99,2017-04-06
30484,132,3825,2.99,2017-04-06
30485,132,4168,4.99,2017-04-07
30486,132,4534,4.99,2017-04-08
30487,132,4557,5.99,2017-04-08
30488,132,4903,0.99,2017-04-08
30489,132,5391,2.99,2017-04-09
30490,132,5684,5.99,2017-04-10
30491,132,5703,0.99,2017-04-10
30492,132,5715,1.99,2017-04-10
30493,132,6239,6.99,2017-04-11
30494,132,6978,1.99,2017-04-26
30495,132,7432,0.99,2017-04-27
30496,132,7631,1.99,2017-04-27
30497,133,4506,6.99,2017-04-08
30498,133,4566,2.99,2017-04-08
30499,133,4681,6.99,2017-04-08
30500,133,4829,2.99,2017-04-08
30501,133,5063,2.99,2017-04-09
30502,133,6157,4.99,2017-04-11
30503,133,6609,3.99,2017-04-12
30504,133,7177,2.99,2017-04-27
30505,133,7400,0.99,2017-04-27
30506,133,8389,6.99,2017-04-29
30507,133,9139,2.99,2017-04-30
30508,133,9175,0.99,2017-04-30
30509,133,9671,0.99,2017-04-30
30510,134,5315,4.99,2017-04-09
30511,134,6226,2.99,2017-04-11
30512,134,6659,0.99,2017-04-12
30513,134,7516,2.99,2017-04-27
30514,134,7965,4.99,2017-04-28
30515,134,8650,1.99,2017-04-29
30516,135,4102,0.99,2017-04-07
30517,135,5054,7.99,2017-04-09
30518,135,5541,0.99,2017-04-10
30519,135,6117,3.99,2017-04-11
30520,135,6461,3.99,2017-04-11
30521,135,6817,3.99,2017-04-12
30522,135,7297,4.99,2017-04-27
30523,135,7437,0.99,2017-04-27
30524,135,7554,7.99,2017-04-27
30525,135,7734,0.99,2017-04-28
30526,135,8315,0.99,2017-04-29
30527,135,8885,7.99,2017-04-29
30528,135,8987,6.99,2017-04-30
30529,135,10091,4.99,2017-04-30
30530,136,4927,0.99,2017-04-08
30531,136,5627,3.99,2017-04-10
30532,136,6142,3.99,2017-04-11
30533,136,6585,8.99,2017-04-12
30534,136,9319,0.99,2017-04-30
30535,136,9764,5.99,2017-04-30
30536,137,3589,4.99,2017-04-06
30537,137,3676,5.99,2017-04-06
30538,137,3874,6.99,2017-04-06
30539,137,4332,6.99,2017-04-07
30540,137,4474,3.99,2017-04-07
30541,137,5106,2.99,2017-04-09
30542,137,5443,3.99,2017-04-09
30543,137,5804,2.99,2017-04-10
30544,137,6039,6.99,2017-04-11
30545,137,6200,0.99,2017-04-11
30546,137,8028,8.99,2017-04-28
30547,137,8106,4.99,2017-04-28
30548,137,8954,2.99,2017-04-30
30549,137,9002,4.99,2017-04-30
30550,137,9200,4.99,2017-04-30
30551,137,9466,7.99,2017-04-30
30552,137,9709,4.99,2017-04-30
30553,137,9789,2.99,2017-04-30
30554,137,10175,6.99,2017-04-30
30555,138,3481,2.99,2017-04-05
30556,138,5378,0.99,2017-04-09
30557,138,5600,1.99,2017-04-10
30558,138,5679,4.99,2017-04-10
30559,138,6458,2.99,2017-04-11
30560,138,6892,0.99,2017-04-12
30561,138,7208,2.99,2017-04-27
30562,138,7754,2.99,2017-04-28
30563,138,8123,4.99,2017-04-28
30564,138,8160,3.99,2017-04-28
30565,138,8424,3.99,2017-04-29
30566,138,9259,1.99,2017-04-30
30567,138,9619,0.99,2017-04-30
30568,138,9947,9.99,2017-04-30
30569,138,10110,0.99,2017-04-30
30570,138,10190,4.99,2017-04-30
30571,139,4660,0.99,2017-04-08
30572,139,4663,2.99,2017-04-08
30573,139,5092,2.99,2017-04-09
30574,139,5265,7.99,2017-04-09
30575,139,5390,6.99,2017-04-09
30576,139,5494,6.99,2017-04-09
30577,139,6496,6.99,2017-04-12
30578,139,6740,0.99,2017-04-12
30579,139,7369,0.99,2017-04-27
30580,139,7767,5.99,2017-04-28
30581,139,9415,2.99,2017-04-30
30582,139,9920,4.99,2017-04-30
30583,140,6286,4.99,2017-04-11
30584,140,6407,9.99,2017-04-11
30585,140,6571,0.99,2017-04-12
30586,140,6918,2.99,2017-04-12
30587,140,7170,4.99,2017-04-27
30588,140,9094,4.99,2017-04-30
30589,140,9404,0.99,2017-04-30
30590,141,4057,1.99,2017-04-07
30591,141,4297,0.99,2017-04-07
30592,141,4656,5.99,2017-04-08
30593,141,5062,2.99,2017-04-09
30594,141,5769,0.99,2017-04-10
30595,141,6979,4.99,2017-04-26
30596,141,7878,2.99,2017-04-28
30597,141,8434,4.99,2017-04-29
30598,141,9073,7.99,2017-04-30
30599,141,9584,4.99,2017-04-30
30600,141,9683,2.99,2017-04-30
30601,142,3492,2.99,2017-04-05
30602,142,4497,4.99,2017-04-08
30603,142,4531,4.99,2017-04-08
30604,142,6522,0.99,2017-04-12
30605,142,7764,2.99,2017-04-28
30606,142,8513,2.99,2017-04-29
30607,142,8623,4.99,2017-04-29
30608,142,9020,7.99,2017-04-30
30609,142,9131,2.99,2017-04-30
30610,142,9419,5.99,2017-04-30
30611,143,4031,7.99,2017-04-07
30612,143,4221,0.99,2017-04-07
30613,143,4585,7.99,2017-04-08
30614,143,6076,6.99,2017-04-11
30615,143,6207,4.99,2017-04-11
30616,143,8312,0.99,2017-04-29
30617,143,8335,0.99,2017-04-29
30618,143,9889,1.99,2017-04-30
30619,143,10118,0.99,2017-04-30
30620,144,4726,6.99,2017-04-08
30621,144,4818,3.99,2017-04-08
30622,144,5049,0.99,2017-04-09
30623,144,5374,8.99,2017-04-09
30624,144,5408,7.99,2017-04-09
30625,144,5526,7.99,2017-04-10
30626,144,6614,7.99,2017-04-12
30627,144,6791,9.99,2017-04-12
30628,144,7378,5.99,2017-04-27
30629,144,7566,2.99,2017-04-27
30630,144,7830,0.99,2017-04-28
30631,144,7858,3.99,2017-04-28
30632,144,8459,5.99,2017-04-29
30633,144,8983,0.99,2017-04-30
30634,144,9034,7.99,2017-04-30
30635,144,9098,3.99,2017-04-30
30636,144,9174,4.99,2017-04-30
30637,144,9714,0.99,2017-04-30
30638,145,3647,5.99,2017-04-06
30639,145,4201,8.99,2017-04-07
30640,145,4364,4.99,2017-04-07
30641,145,4405,6.99,2017-04-07
30642,145,4470,2.99,2017-04-07
30643,145,4817,2.99,2017-04-08
30644,145,6056,2.99,2017-04-11
30645,145,6339,1.99,2017-04-11
30646,145,6378,0.99,2017-04-11
30647,145,7061,2.99,2017-04-27
30648,145,7529,7.99,2017-04-27
30649,145,7954,0.99,2017-04-28
30650,145,8380,0.99,2017-04-29
30651,145,9156,2.99,2017-04-30
30652,145,9576,0.99,2017-04-30
30653,146,4849,6.99,2017-04-08
30654,146,5000,4.99,2017-04-08
30655,146,6102,7.99,2017-04-11
30656,146,6184,6.99,2017-04-11
30657,146,6327,4.99,2017-04-11
30658,146,6990,0.99,2017-04-26
30659,146,8246,3.99,2017-04-28
30660,147,3919,7.99,2017-04-06
30661,147,3956,2.99,2017-04-06
30662,147,4792,0.99,2017-04-08
30663,147,5044,0.99,2017-04-09
30664,147,5567,2.99,2017-04-10
30665,147,5844,0.99,2017-04-10
30666,147,6343,0.99,2017-04-11
30667,147,6469,4.99,2017-04-11
30668,147,6753,2.99,2017-04-12
30669,147,7044,0.99,2017-04-27
30670,147,7723,0.99,2017-04-28
30671,147,8893,2.99,2017-04-29
30672,147,9772,0.99,2017-04-30
30673,148,3653,0.99,2017-04-06
30674,148,4080,0.99,2017-04-07
30675,148,4746,2.99,2017-04-08
30676,148,4950,2.99,2017-04-08
30677,148,5034,4.99,2017-04-09
30678,148,5372,4.99,2017-04-09
30679,148,6169,1.99,2017-04-11
30680,148,6640,8.99,2017-04-12
30681,148,6793,10.99,2017-04-12
30682,148,7656,0.99,2017-04-28
30683,148,7693,4.99,2017-04-28
30684,148,7865,9.99,2017-04-28
30685,148,8111,4.99,2017-04-28
30686,148,8331,3.99,2017-04-29
30687,148,8394,4.99,2017-04-29
30688,148,8578,4.99,2017-04-29
30689,148,8626,4.99,2017-04-29
30690,148,9023,5.99,2017-04-30
30691,148,9106,2.99,2017-04-30
30692,148,9530,1.99,2017-04-30
30693,148,9594,4.99,2017-04-30
30694,148,10067,4.99,2017-04-30
30695,149,3894,2.99,2017-04-06
30696,149,3939,6.99,2017-04-06
30697,149,4766,3.99,2017-04-08
30698,149,4837,0.99,2017-04-08
30699,149,5091,2.99,2017-04-09
30700,149,5298,10.99,2017-04-09
30701,149,6356,4.99,2017-04-11
30702,149,6940,5.99,2017-04-26
30703,149,7559,4.99,2017-04-27
30704,149,7989,6.99,2017-04-28
30705,149,10154,2.99,2017-04-30
30706,150,4271,6.99,2017-04-07
30707,150,6633,2.99,2017-04-12
30708,150,7690,4.99,2017-04-28
30709,150,9121,2.99,2017-04-30
30710,151,4376,2.99,2017-04-07
30711,151,6720,0.99,2017-04-12
30712,151,6768,3.99,2017-04-12
30713,151,6854,0.99,2017-04-12
30714,151,7189,0.99,2017-04-27
30715,151,7332,3.99,2017-04-27
30716,151,9253,4.99,2017-04-30
30717,151,9890,4.99,2017-04-30
30718,151,9969,2.99,2017-04-30
30719,151,10078,2.99,2017-04-30
30720,152,3577,2.99,2017-04-06
30721,152,3786,7.99,2017-04-06
30722,152,4974,4.99,2017-04-08
30723,152,6273,0.99,2017-04-11
30724,152,6612,2.99,2017-04-12
30725,152,9010,5.99,2017-04-30
30726,153,3795,0.99,2017-04-06
30727,153,3949,0.99,2017-04-06
30728,153,4194,5.99,2017-04-07
30729,153,4670,5.99,2017-04-08
30730,153,5676,0.99,2017-04-10
30731,153,5771,0.99,2017-04-10
30732,153,6818,9.99,2017-04-12
30733,153,7824,7.99,2017-04-28
30734,153,9936,0.99,2017-04-30
30735,153,10015,4.99,2017-04-30
30736,154,3806,7.99,2017-04-06
30737,154,3912,0.99,2017-04-06
30738,154,4132,4.99,2017-04-07
30739,154,4252,2.99,2017-04-07
30740,154,4850,5.99,2017-04-08
30741,154,5101,0.99,2017-04-09
30742,154,5760,2.99,2017-04-10
30743,154,6048,0.99,2017-04-11
30744,154,6993,4.99,2017-04-26
30745,154,7055,4.99,2017-04-27
30746,154,7156,4.99,2017-04-27
30747,154,7900,1.99,2017-04-28
30748,154,8334,7.99,2017-04-29
30749,154,9286,2.99,2017-04-30
30750,155,5128,1.99,2017-04-09
30751,155,6066,5.99,2017-04-11
30752,155,6085,4.99,2017-04-11
30753,155,6087,4.99,2017-04-11
30754,155,6443,2.99,2017-04-11
30755,155,7077,3.99,2017-04-27
30756,155,7492,2.99,2017-04-27
30757,155,7730,5.99,2017-04-28
30758,155,9781,7.99,2017-04-30
30759,155,10098,0.99,2017-04-30
30760,156,4394,2.99,2017-04-07
30761,156,5534,4.99,2017-04-10
30762,156,5828,2.99,2017-04-10
30763,156,5908,0.99,2017-04-10
30764,156,6540,6.99,2017-04-12
30765,156,7389,2.99,2017-04-27
30766,156,7822,4.99,2017-04-28
30767,156,9409,6.99,2017-04-30
30768,156,9696,0.99,2017-04-30
30769,157,3739,0.99,2017-04-06
30770,157,4253,5.99,2017-04-07
30771,157,4435,3.99,2017-04-07
30772,157,4919,0.99,2017-04-08
30773,157,5862,4.99,2017-04-10
30774,157,7110,2.99,2017-04-27
30775,157,7195,2.99,2017-04-27
30776,157,7499,4.99,2017-04-27
30777,157,8163,0.99,2017-04-28
30778,157,8337,0.99,2017-04-29
30779,157,8347,0.99,2017-04-29
30780,157,8576,4.99,2017-04-29
30781,157,8707,0.99,2017-04-29
30782,157,8827,4.99,2017-04-29
30783,157,9237,2.99,2017-04-30
30784,157,9264,4.99,2017-04-30
30785,157,9958,2.99,2017-04-30
30786,157,10203,4.99,2017-04-30
30787,158,4117,8.99,2017-04-07
30788,158,5672,2.99,2017-04-10
30789,158,5988,4.99,2017-04-10
30790,158,6416,2.99,2017-04-11
30791,158,6901,5.99,2017-04-12
30792,158,7159,2.99,2017-04-27
30793,158,7732,0.99,2017-04-28
30794,158,7952,2.99,2017-04-28
30795,158,8750,2.99,2017-04-29
30796,158,8957,1.99,2017-04-30
30797,158,9393,2.99,2017-04-30
30798,158,9713,1.99,2017-04-30
30799,158,9801,2.99,2017-04-30
30800,159,3914,5.99,2017-04-06
30801,159,4273,4.99,2017-04-07
30802,159,5656,0.99,2017-04-10
30803,159,6885,4.99,2017-04-12
30804,159,8212,2.99,2017-04-28
30805,159,8470,0.99,2017-04-29
30806,159,9022,3.99,2017-04-30
30807,159,9132,0.99,2017-04-30
30808,159,9559,7.99,2017-04-30
30809,159,9917,4.99,2017-04-30
30810,160,4842,0.99,2017-04-08
30811,160,4908,5.99,2017-04-08
30812,160,6364,6.99,2017-04-11
30813,160,6448,1.99,2017-04-11
30814,160,7500,0.99,2017-04-27
30815,160,8184,4.99,2017-04-28
30816,160,9681,0.99,2017-04-30
30817,160,9758,2.99,2017-04-30
30818,160,10089,2.99,2017-04-30
30819,161,3948,4.99,2017-04-06
30820,161,4187,0.99,2017-04-07
30821,161,4248,6.99,2017-04-07
30822,161,4490,2.99,2017-04-07
30823,161,5349,6.99,2017-04-09
30824,161,6873,4.99,2017-04-12
30825,161,7003,2.99,2017-04-27
30826,161,8774,4.99,2017-04-29
30827,161,9135,4.99,2017-04-30
30828,161,9421,0.99,2017-04-30
30829,162,4982,2.99,2017-04-08
30830,162,8478,4.99,2017-04-29
